SiteId,Treatment,N applied,N applications,N type,StartYr,EndYr,Annual.n2o,cumulative.n2o,Cumulative.start,Cumulative.end,crop.n2o,crop,Sample.method,Sample.number,sample.period,StartDate,EndDate,gapfilling.method,gapfilling.method.notes
GlyndonMN_USA,SU_146,146,NA,SuperU,2014,2014,NA,0.36,5/28/2014,8/25/2014,NA,Spring Wheat,static chamber,12,89,5/28/2014,8/25/2014,linear,NA
GlyndonMN_USA,SU_168,168,NA,SuperU,2014,2014,NA,0.55,5/28/2014,8/25/2014,NA,Spring Wheat,static chamber,12,89,5/28/2014,8/25/2014,linear,NA
GlyndonMN_USA,U_146,146,NA,urea,2014,2014,NA,0.67,5/28/2014,8/25/2014,NA,Spring Wheat,static chamber,12,89,5/28/2014,8/25/2014,linear,NA
GlyndonMN_USA,U_168,168,NA,urea,2014,2014,NA,1.16,5/28/2014,8/25/2014,NA,Spring Wheat,static chamber,12,89,5/28/2014,8/25/2014,linear,NA
GlyndonMN_USA,UI_146,146,NA,urea,2014,2014,NA,0.57,5/28/2014,8/25/2014,NA,Spring Wheat,static chamber,12,89,5/28/2014,8/25/2014,linear,NA
GlyndonMN_USA,UI_168,168,NA,urea,2014,2014,NA,0.6,5/28/2014,8/25/2014,NA,Spring Wheat,static chamber,12,89,5/28/2014,8/25/2014,linear,NA
CarmanMB_CAN,Control,0,NA,NA,2011,2011,NA,1.03,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
CarmanMB_CAN,Urea_i,80,NA,urea,2011,2011,NA,2.7,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
CarmanMB_CAN,Urea_s,80,NA,urea,2011,2011,NA,2.41,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
CarmanMB_CAN,Urea_m,80,NA,urea,2011,2011,NA,2.04,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
CarmanMB_CAN,ESN_m,80,NA,ESN,2011,2011,NA,1.67,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
CarmanMB_CAN,SuperU_m,80,NA,SuperU,2011,2011,NA,1.64,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
CarmanMB_CAN,Control,0,NA,NA,2012,2012,NA,0.11,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
CarmanMB_CAN,Urea_i,80,NA,urea,2012,2012,NA,0.3,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
CarmanMB_CAN,Urea_s,80,NA,urea,2012,2012,NA,0.18,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
CarmanMB_CAN,Urea_m,80,NA,urea,2012,2012,NA,0.51,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
CarmanMB_CAN,ESN_m,80,NA,ESN,2012,2012,NA,0.39,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
CarmanMB_CAN,SuperU_m,80,NA,SuperU,2012,2012,NA,0.18,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
OakBluffMB_CAN,Control,0,NA,NA,2011,2011,NA,7.00E-02,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
OakBluffMB_CAN,Urea_i,80,NA,urea,2011,2011,NA,0.94,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
OakBluffMB_CAN,Urea_s,80,NA,urea,2011,2011,NA,0.69,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
OakBluffMB_CAN,Urea_m,80,NA,urea,2011,2011,NA,0.58,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
OakBluffMB_CAN,ESN_m,80,NA,ESN,2011,2011,NA,0.26,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
OakBluffMB_CAN,SuperU_m,80,NA,SuperU,2011,2011,NA,0.31,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
OakBluffMB_CAN,Control,0,NA,NA,2012,2012,NA,0.11,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
OakBluffMB_CAN,Urea_i,80,NA,urea,2012,2012,NA,0.2,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
OakBluffMB_CAN,Urea_s,80,NA,urea,2012,2012,NA,0.26,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
OakBluffMB_CAN,Urea_m,80,NA,urea,2012,2012,NA,0.25,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
OakBluffMB_CAN,ESN_m,80,NA,ESN,2012,2012,NA,0.16,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
OakBluffMB_CAN,SuperU_m,80,NA,SuperU,2012,2012,NA,0.25,NA,NA,NA,Spring Wheat,static chamber,NA,0,NA,NA,interpolation,NA
FrederictonNB_CAN,Control,0,NA,NA,2008,2008,NA,0.12,NA,NA,NA,potato,chamber,NA,154,5/20/2008,10/21/2008,linear regression,NA
FrederictonNB_CAN,Conventional,193,NA,ammonium nitrate,2008,2008,NA,0.42,NA,NA,NA,potato,chamber,NA,154,5/20/2008,10/21/2008,linear regression,NA
FrederictonNB_CAN,Split,193,NA,ammonium nitrate,2008,2008,NA,0.31,NA,NA,NA,potato,chamber,NA,154,5/20/2008,10/21/2008,linear regression,NA
FrederictonNB_CAN,PCU,193,NA,ESN,2008,2008,NA,0.44,NA,NA,NA,potato,chamber,NA,154,5/20/2008,10/21/2008,linear regression,NA
FrederictonNB_CAN,Control,0,NA,NA,2009,2009,NA,0.09,NA,NA,NA,potato,chamber,NA,149,5/13/2009,10/9/2009,linear regression,NA
FrederictonNB_CAN,Conventional,193,NA,ammonium nitrate,2009,2009,NA,0.49,NA,NA,NA,potato,chamber,NA,149,5/13/2009,10/9/2009,linear regression,NA
FrederictonNB_CAN,Split,193,NA,ammonium nitrate,2009,2009,NA,0.22,NA,NA,NA,potato,chamber,NA,149,5/13/2009,10/9/2009,linear regression,NA
FrederictonNB_CAN,PCU,193,NA,ESN,2009,2009,NA,0.94,NA,NA,NA,potato,chamber,NA,149,5/13/2009,10/9/2009,linear regression,NA
FrederictonNB_CAN,Control,0,NA,NA,2010,2010,NA,0.53,NA,NA,NA,potato,chamber,NA,133,5/10/2010,9/20/2010,linear regression,NA
FrederictonNB_CAN,Conventional,193,NA,ammonium nitrate,2010,2010,NA,1.02,NA,NA,NA,potato,chamber,NA,133,5/10/2010,9/20/2010,linear regression,NA
FrederictonNB_CAN,Split,193,NA,ammonium nitrate,2010,2010,NA,0.9,NA,NA,NA,potato,chamber,NA,133,5/10/2010,9/20/2010,linear regression,NA
FrederictonNB_CAN,PCU,193,NA,ESN,2010,2010,NA,1,NA,NA,NA,potato,chamber,NA,133,5/10/2010,9/20/2010,linear regression,NA
agassiz_pasture,Control,0,NA,NA,2008,2009,0.3,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,Fert400,400,NA,urea,2008,2009,3.19,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,WS400,404,NA,whole slurry,2008,2009,1.21,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,WS600,587,NA,whole slurry,2008,2009,2.12,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,SLF400,434,NA,slurry liquid fraction,2008,2009,3.23,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,SLF600,588,NA,slurry liquid fraction,2008,2009,5.88,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,Control,0,NA,NA,2009,2010,0.24,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,Fert400,400,NA,urea,2009,2010,3.35,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,WS400,404,NA,whole slurry,2009,2010,1.4,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,WS600,587,NA,whole slurry,2009,2010,4.02,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,SLF400,434,NA,slurry liquid fraction,2009,2010,2.4,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,SLF600,588,NA,slurry liquid fraction,2009,2010,3.74,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,Control,0,NA,NA,2010,2011,0.19,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,Fert400,400,NA,urea,2010,2011,3.95,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,WS400,404,NA,whole slurry,2010,2011,2.67,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,WS600,587,NA,whole slurry,2010,2011,6.68,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,SLF400,434,NA,slurry liquid fraction,2010,2011,2.21,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,SLF600,588,NA,slurry liquid fraction,2010,2011,3.16,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,Control,0,NA,NA,2011,2012,0.17,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,Fert400,400,NA,urea,2011,2012,3.98,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,WS400,404,NA,whole slurry,2011,2012,1.9,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,WS600,587,NA,whole slurry,2011,2012,4.34,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,SLF400,434,NA,slurry liquid fraction,2011,2012,2.98,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,SLF600,588,NA,slurry liquid fraction,2011,2012,2.95,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,Control,0,NA,NA,2012,2013,0.24,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,Fert400,400,NA,urea,2012,2013,3.44,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,WS400,404,NA,whole slurry,2012,2013,1.55,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,WS600,587,NA,whole slurry,2012,2013,2.83,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,SLF400,434,NA,slurry liquid fraction,2012,2013,3.07,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
agassiz_pasture,SLF600,588,NA,slurry liquid fraction,2012,2013,3.24,NA,NA,NA,NA,grass,vented chamber,NA,NA,NA,NA,linear interpolation,NA
lethbridge_manure,Control,NA,NA,NA,1993,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lethbridge_manure,60Mg,NA,NA,NA,1993,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lethbridge_manure,120Mg,NA,NA,NA,1993,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lethbridge_manure,180Mg,NA,NA,NA,1993,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
stuttgart1,0N,0,NA,urea,2011,2012,NA,0.833,NA,NA,NA,rice,static chamber,NA,NA,NA,NA,linear,NA
stuttgart1,112N,112,NA,urea,2011,2012,NA,1.342,NA,NA,NA,rice,static chamber,NA,NA,NA,NA,linear,NA
stuttgart1,168N,168,NA,urea,2011,2012,NA,1.097,NA,NA,NA,rice,static chamber,NA,NA,NA,NA,linear,NA
stuttgart1,224N,224,NA,urea,2011,2012,NA,1.868,NA,NA,NA,rice,static chamber,NA,NA,NA,NA,linear,NA
college_stationTX,0N,0,NA,urea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
college_stationTX,280N,280,NA,urea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noorat1,Nil,0,NA,NA,2012,2013,NA,0.44,7/20/2012,7/5/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noorat1,Urea,50,NA,urea,2012,2013,NA,0.75,7/20/2012,7/5/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noorat1,Urea_DCD,50,NA,urea,2012,2013,NA,0.56,7/20/2012,7/5/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noorat1,Urea_DMPP,50,NA,urea,2012,2013,NA,0.6,7/20/2012,7/5/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noorat1,Urea_nBPT,50,NA,urea,2012,2013,NA,0.8,7/20/2012,7/5/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noorat1,UAN,50,NA,urea,2012,2013,NA,NA,7/20/2012,7/5/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noorat1,Nil,0,NA,NA,2014,2015,NA,0.32,6/23/2014,4/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noorat1,Urea,50,NA,urea,2014,2015,NA,0.48,6/23/2014,4/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noorat1,Urea_DCD,50,NA,urea,2014,2015,NA,NA,6/23/2014,4/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noorat1,Urea_DMPP,50,NA,urea,2014,2015,NA,0.42,6/23/2014,4/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noorat1,Urea_nBPT,50,NA,urea,2014,2015,NA,0.46,6/23/2014,4/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noorat1,UAN,50,NA,urea,2014,2015,NA,0.42,6/23/2014,4/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
sn023_wheat,CK,0,NA,NA,2006,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sn023_wheat,M,120,NA,manure,2006,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sn023_wheat,N,120,NA,urea,2006,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sn023_wheat,NP,120,NA,urea,2006,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sn023_wheat,NPM,120,NA,"urea, manure",2006,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sn023_wheat,CK,0,NA,NA,2007,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sn023_wheat,M,120,NA,manure,2007,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sn023_wheat,N,120,NA,urea,2007,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sn023_wheat,NP,120,NA,urea,2007,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sn023_wheat,NPM,120,NA,"urea, manure",2007,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_HamiltonVIC,MP,NA,NA,NA,2013,2014,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_HamiltonVIC,ETw,NA,NA,NA,2013,2014,NA,7.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_HamiltonVIC,LTw,NA,NA,NA,2013,2014,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_HamiltonVIC,Ets,NA,NA,NA,2013,2014,NA,3.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_HamiltonVIC,MP,NA,NA,NA,2014,2015,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_HamiltonVIC,ETw,NA,NA,NA,2014,2015,NA,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_HamiltonVIC,LTw,NA,NA,NA,2014,2015,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_HamiltonVIC,Ets,NA,NA,NA,2014,2015,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gelfand_2016,T1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gelfand_2016,T2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gelfand_2016,T3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gelfand_2016,T4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gelfand_2016,T5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gelfand_2016,T6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gelfand_2016,TCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gelfand_2016,T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gelfand_2016,T7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gelfand_2016,TSF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gelfand_2016,TDF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FrancisClar,row,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FrancisClar,band,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zhang_Yt,NT-FS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zhang_Yt,CT-DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zhang_Yt,CT-D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zhang_Yt,CT-FS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zhang_Yt,CT-F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
de_Rosa_2018,CONV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
de_Rosa_2018,Ma+CONV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
de_Rosa_2018,Ma+Rd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
de_Rosa_2018,Co+CONV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
de_Rosa_2018,Co+Rd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALAUSDR,CT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALAUSDR,CTM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALAUSDR,CsT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALAUSDR,CsTM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COFOARD2,CT-CC 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COFOARD2,CT-CC 246U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COFOARD2,CT-CC 246ESN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COFOARD2,NT-CC 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COFOARD2,NT-CC 246U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COFOARD2,NT-CC 246ESN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COFOARD2,NT-CB 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COFOARD2,NT-CB 246U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COFOARD2,NT-CB 246SU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COFOARD2,NT-CDb 0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COFOARD2,NT-CDb 246U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COFOARD2,NT-CDb 246SU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COFOARD2,NT-CB 157SU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COFOARD2,NT-CDb 157U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COFOARD2,NT_CB 157U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COFOARD2,NT-CDb 56U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLACRE,INWLACRE_Bare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLACRE,INWLACRE_CD_cs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLACRE,INWLACRE_CD_sc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLACRE,INWLACRE_IT_cs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLACRE,INWLACRE_IT_sc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLACRE,INWLACRE_ML,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLACRE,INWLACRE_MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLACRE,INWLACRE_MT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLACRE,INWLACRE_NC_cs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLACRE,INWLACRE_NC_sc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLACRE,INWLACRE_NG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLACRE,INWLACRE_NM_cs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLACRE,INWLACRE_NM_sc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLACRE,INWLACRE_NP_cs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLACRE,INWLACRE_NP_sc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLACRE,INWLACRE_NR_cs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLACRE,INWLACRE_NR_sc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLACRE,INWLACRE_NS_cs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLACRE,INWLACRE_NS_sc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLWQFS,INWLWQFS_CC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLWQFS,INWLWQFS_CF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLWQFS,INWLWQFS_CP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLWQFS,INWLWQFS_CR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLWQFS,INWLWQFS_CS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLWQFS,INWLWQFS_MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLWQFS,INWLWQFS_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLWQFS,INWLWQFS_RP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLWQFS,INWLWQFS_RR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLWQFS,INWLWQFS_SG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLWQFS,INWLWQFS_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLWQFS,INWLWQFS_RN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INWLREAP,INWLREAP_Bare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
